TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,DistanceBinID,Portion
other,4,4,long,0.253329269767209
other,4,4,short,0.288871039065668
other,4,4,xlong,0.15522527029254998
school,4,4,medium,0.3527513380772249
school,4,4,xlong,0.106976426277488
school,4,4,long,0.266470833175281
school,4,4,short,0.273801402470006
social,4,4,medium,0.235105050095772
social,4,4,long,0.25292763628441
social,4,4,short,0.37158021685516207
social,4,4,xlong,0.140387096764656
work,4,4,medium,0.18252485967479798
work,4,4,short,0.195106815697638
work,4,4,long,0.292001787738916
work,4,4,xlong,0.33036653688864803
home,4,5,long,0.3765721546994679
home,4,5,medium,0.139245030229909
home,4,5,xlong,0.286477590457718
home,4,5,short,0.19770522461290502
other,4,5,xlong,0.608143698761224
other,4,5,long,0.157908080599597
