HomeMicrotypeID,TimePeriodID,PopulationGroupTypeID,TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,Portion
2,11,HighIncVehSenior,leisure,2,2,0.311065790334318
2,11,LowIncVeh,leisure,2,4,0.0285916056464138
2,17,LowIncVeh,leisure,5,2,0.0068146532879433
2,14,HighIncVeh,home,5,2,0.150044761006068
2,19,LowIncVeh,leisure,2,2,0.313702111265074
2,10,HighIncVehSenior,leisure,2,6,0.0455261445308489
2,11,LowIncVeh,leisure,4,2,0.010714713762723
2,10,HighIncVeh,work,2,5,0.0299264232295712
2,20,LowIncVeh,other,2,2,0.0552785524393186
2,9,LowIncVehSenior,work,2,2,1.0
2,21,LowIncVeh,leisure,2,5,0.714593540045299
2,10,LowIncVeh,medical,2,2,1.0
2,7,LowIncVeh,work,2,4,0.0766850074740549
2,12,LowIncVeh,home,2,2,0.40526673605387
2,8,LowIncVeh,work,4,2,0.159592685663461
2,14,HighIncVehSenior,leisure,2,5,0.225555579475468
2,17,HighIncVehSenior,home,5,2,0.494264409635766
2,12,HighIncVehSenior,leisure,4,2,0.0536021064982891
2,10,HighIncVehSenior,leisure,2,4,0.0734914605168153
2,8,HighIncVehSenior,other,2,2,0.137153418483932
2,17,LowIncVehSenior,school,2,2,1.0
2,11,LowIncVeh,other,5,2,0.0957426348857369
2,16,LowIncVeh,leisure,2,5,0.0309251966118353
2,12,LowIncVeh,other,2,2,0.279121874466471
2,19,LowIncVeh,home,5,2,0.0537004708113589
2,22,HighIncVeh,home,5,2,0.0542725012948002
2,17,HighIncVeh,leisure,5,5,0.0050776066770763
2,22,LowIncVeh,home,5,2,0.12486762858977
2,23,HighIncVehSenior,home,2,2,1.0
2,9,HighIncVeh,work,4,2,0.0143967588373252
2,9,LowIncVeh,work,2,4,0.0117906800378826
2,20,LowIncVeh,leisure,2,5,0.391405371106093
2,18,LowIncVeh,home,4,2,0.0038090910535204
2,14,LowIncVeh,other,2,2,0.466202816495403
2,12,LowIncVehSenior,leisure,4,2,0.0280312687474073
2,8,LowIncVeh,work,2,2,0.672119152593377
2,22,LowIncVeh,leisure,2,2,0.124657573052586
2,10,LowIncVehSenior,medical,2,2,0.813083322647564
2,14,LowIncVeh,leisure,2,2,0.330992140706585
2,6,HighIncVehSenior,home,2,2,0.457002288754863
2,10,LowIncVehSenior,leisure,2,4,0.0150505773559963
2,20,LowIncVeh,home,2,2,0.600576023237996
2,16,LowIncVeh,work,2,2,1.0
2,9,LowIncVehSenior,other,2,2,1.0
2,16,LowIncVeh,school,2,2,0.500530326832786
2,7,HighIncVehSenior,home,2,2,1.0
2,13,HighIncVehSenior,leisure,5,2,0.0232932475583059
2,10,LowIncVeh,work,5,2,0.0534163072785762
2,7,LowIncVeh,other,5,2,0.106687418760518
2,8,LowIncVeh,leisure,2,2,0.465013788116425
2,17,HighIncVehSenior,school,2,2,0.672563062938802
2,7,HighIncVehSenior,leisure,2,2,0.620642513795348
2,6,HighIncVeh,school,2,2,0.047288858952948
2,5,HighIncVehSenior,leisure,2,2,1.0
2,10,HighIncVeh,home,2,2,0.313928977826667
2,8,HighIncVeh,leisure,2,4,0.0151585002660614
2,12,HighIncVeh,medical,2,3,0.452423224943652
2,9,HighIncVeh,medical,4,2,1.0
2,23,HighIncVeh,home,2,2,0.431838869360636
2,14,HighIncVehSenior,leisure,5,2,0.0233675216391262
2,13,LowIncNoVehSenior,medical,2,5,1.0
2,13,HighIncVeh,home,1,2,0.0694439890966779
2,13,HighIncVehSenior,home,1,2,0.145656679041434
2,12,HighIncVeh,leisure,2,1,0.0334653125968649
2,9,HighIncVehSenior,school,2,2,0.103993012398842
2,8,LowIncVehSenior,home,4,2,0.072398219906444
2,6,LowIncVehSenior,leisure,2,4,0.159047175811285
2,12,HighIncVehSenior,leisure,2,1,0.133879038787648
2,13,HighIncVehSenior,leisure,2,4,0.0136129131985019
2,18,HighIncVehSenior,leisure,2,2,0.535175077863875
2,16,HighIncVehSenior,other,2,2,1.0
2,14,HighIncVehSenior,other,4,2,0.133441832408408
2,22,HighIncVehSenior,home,2,2,1.0
2,22,HighIncVehSenior,leisure,2,2,1.0
2,17,HighIncVeh,home,4,2,0.0189622297590227
2,13,LowIncVehSenior,medical,2,5,1.0
2,8,HighIncVeh,home,5,5,0.224715374464439
2,15,HighIncVeh,other,2,3,0.165725853257537
2,12,LowIncVeh,home,4,2,0.0340509691421285
2,7,LowIncVehSenior,work,2,3,1.0
2,5,LowIncVeh,home,2,2,0.638214780377022
2,16,LowIncVehSenior,home,3,2,0.416539472883622
2,6,LowIncVeh,work,2,3,0.21764912599786
2,6,LowIncVeh,school,2,5,0.323390724876397
2,12,HighIncVehSenior,home,5,2,0.167559254456733
2,16,HighIncVeh,leisure,2,3,0.0735487296033962
2,10,HighIncVeh,leisure,3,3,0.327808964963124
2,11,HighIncVeh,work,2,3,0.196592602380434
2,21,HighIncVeh,leisure,3,3,0.0285880217633731
2,13,HighIncVehSenior,medical,2,2,1.0
